# annotations CSV — auto-generated by tests/tools/gen_annotations_csv.py
# Format: addr_hex,name,notes
# notes column collects aliasing labels at the same address.
0220E8,Obj19_Move,
02211C,Obj19_MoveRoutine1,
022126,Obj19_MoveRoutine2,
02212E,Obj19_MoveRoutine2_Part2,
022146,Obj19_MoveRoutine3,
022166,Obj19_MoveRoutine4,
022176,Obj19_MoveRoutine5,
022196,Obj19_MoveRoutineNull,
022198,Obj19_MoveRoutine6,
0221B4,Obj19_MoveRoutine7,
0221EE,Obj19_MoveRoutine8,
0222AC,Obj1B,
0222C2,Obj1B_Init,
0222F8,Obj1B_Main,
022388,Obj1B_GiveBoost,
0223D8,Obj1B_GiveBoost_Done,
022408,Obj1D,
022428,Obj1D_Init,
022452,Obj1D_LoadBall,
022458,Obj1D_InitBall,
0224D6,Obj1D_Wait,
0224F4,Obj1D_MoveArc,
022528,Obj1D_MoveStraight,
02259C,Obj1E,
0225C2,Obj1E_Init,
0225D6,Obj1E_Main,
022718,return_22718,
02275E,Obj1E_MoveCharacter,
022832,Obj1E_MoveCharacter_2,
022FF8,Obj20,
023014,Obj20_Init,
023300,Obj2F,
02331E,Obj2F_Init,
023368,Obj2F_Main,
0234DC,Obj2F_Fragment,
02351A,Obj32,
02352E,Obj32_Init,
023582,Obj32_Main,
0235BC,Obj32_SupportingSomeone,
0235EA,Obj32_SupportingOnePlayerOnly,
023602,Obj32_SetCharacterOffBlock,
023608,Obj32_BouncePlayer,
02363A,Obj32_SupportingSidekick,
023652,Obj32_Destroy,
02366A,Obj32_Fragment,
0236A8,SmashableObject_LoadPoints,
0238DC,Obj30,
0238F8,Obj30_Init,
023944,Obj30_Main,
0239A2,Obj30_HurtSupportedPlayers,
023AF4,Obj33,
023B08,Obj33_Init,
023B90,Obj33_Main,
023D98,return_23D98,
023D9A,Obj33_Flame,
023DC2,Obj33_FlameOff,
023E40,Obj43,
023E66,Obj43_Init,
023FDE,return_23FDE,
024020,Obj07,
024032,Obj07_Init,
024054,Obj07_Main,
024078,Obj07_CheckKillChar1,
024082,Obj07_CheckSupportChar1,
0240B4,Obj07_CheckKillChar2,
0240BE,Obj07_CheckSupportChar2,
0240D6,Obj07_SuffocateCharacter,
0240E8,Obj07_End,
0240F8,Obj45,
024110,Obj45_Init,
02414A,Obj45_InitHorizontal,
02416E,Obj45_InitVertical,
024186,Obj45_Vertical,
0241C6,Obj45_LaunchCharacterVertical,
024278,return_24278,
02427A,Obj45_Horizontal,
02433A,return_2433A,
0243CE,return_243CE,
0243D0,Obj45_LaunchCharacterHorizontal,
0244D0,return_244D0,
024A16,Obj46,
024A2C,Obj46_Init,
024AEA,Obj46_Inactive,
024B38,Obj46_Moving,
024BDC,Obj46_PressureSpring,
024CF4,Obj47,
024D06,Obj47_Init,
024D32,Obj47_Main,
024DD0,Obj3D,
024DE6,Obj3D_Init,
024E26,Obj3D_Main,
024F3C,Obj3D_Fragment,
024F52,Obj3D_InvisibleLauncher,
025034,return_25034,
025054,Obj3D_MoveCharacter,
025244,Obj48,
025276,Obj48_Init,
0252C6,Obj48_Main,
0253C4,return_253C4,
0253EC,return_253EC,
025462,return_25462,
0254CC,Obj48_MoveCharacter,
025694,Obj22,
0256AC,Obj22_Init,
0256E0,Obj22_Main,
025706,Obj22_Animate,
025714,Obj22_DetectPlayer,
02572A,Obj22_ShootArrow,
02577A,Obj22_Arrow_Init,
0257BE,Obj22_Arrow,
02588C,Obj23,
02589E,Obj23_Init,
025922,Obj23_Main,
02598C,return_2598C,
025A5A,Obj2B,
025A6E,Obj2B_Init,
025A9C,Obj2B_Main,
025B26,return_25B26,
025B64,return_25B64,
025B8C,return_25B8C,
026104,Obj2C,
02611C,Obj2C_Init,
026152,Obj2C_Main,
0261BC,Obj2C_RemoveCollision,
0261C8,Obj2C_CreateLeaves,
026296,Obj2C_Leaf,
026370,Obj40,
02638C,Obj40_Init,
0263C8,Obj40_Main,
026634,Obj42,
026648,Obj42_Init,
026920,Obj64,
02693A,Obj64_Init,
0269A2,Obj64_Main,
0269F8,return_269F8,
026AE0,Obj65,
026B06,Obj65_Init,
026C8E,return_26C8E,
026E3A,return_26E3A,
026F58,Obj66,
026F6A,Obj66_Init,
026FAE,Obj66_Main,
02715C,Obj67,
027188,Obj67_Init,
0271AC,Obj67_Main,
02725E,return_2725E,
0272C8,Obj67_MoveCharacter,
027594,Obj68,
0275A8,Obj68_Init,
02764A,Obj68_Block,
027662,Obj68_Spike,
027686,Obj68_Spike_Up,
027698,Obj68_Spike_Right,
0276A8,Obj68_Spike_Down,
0276B8,Obj68_Spike_Left,
0276CA,Obj68_Spike_Action,
02772A,Obj68_Spike_Expanding,
02774A,Obj68_Spike_Action_End,
027794,Obj6D,
0277A6,Obj6D_Init,
0277E0,Obj6D_Main,
0277FC,Obj6D_Action,
027842,Obj6D_Expanding,
027862,Obj6D_Action_End,
027884,Obj69,
02789A,Obj69_Init,
0278DC,Obj69_Main,
027912,Obj69_Action,
0279D2,return_279D2,
027AB0,Obj6A,
027AC4,Obj6A_Init,
027B9E,Obj6A_InitSubObject,
027CDA,return_27CDA,
027D6C,Obj6B,
027D86,Obj6B_Init,
027E0E,Obj6B_Main,
027E66,Obj6B_Type_Immobile,
027EE0,return_27EE0,
027F0E,return_27F0E,
027F4C,return_27F4C,
028034,Obj6C,
028060,Obj6C_Init,
028130,Obj6C_SubObjectsLoop,
028136,Obj6C_LoadSubObject,
028168,Obj6C_Main,
0283AC,Obj6E,
0283C8,Obj6E_Init,
0285C0,Obj70,
0285D2,Obj70_Init,
0285EE,Obj70_SubObjectLoop,
0285F4,Obj70_LoadSubObject,
028652,Obj70_Main,
02893C,Obj72,
02894E,Obj72_Init,
028980,Obj72_Main,
028990,Obj72_Action,
0289D4,Obj73,
0289E8,Obj73_Init,
028A6E,Obj73_LoadSubObject,
028AC8,Obj73_LoadSubObject_End,
028AD6,Obj73_Main,
028B7E,Obj73_SubObject,
028BC8,Obj75,
028BEE,Obj75_Init,
028CCA,Obj75_Main,
028DF8,Obj76,
028E0E,Obj76_Init,
028E5E,Obj76_Main,
028ECE,Obj76_CheckPlayers,
028ED8,Obj76_CheckPlayer,
028F1E,Obj76_SlideOut,
028F88,Obj77,
028F9A,Obj77_Init,
028FBC,Obj77_Main,
02901A,Obj77_DropCharacters,
0291CC,Obj78,
0291E8,Obj78_Init,
029206,Obj78_SubObjectLoop,
029214,Obj78_LoadSubObject,
02926C,Obj78_Main,
0292DE,return_292DE,
029302,return_29302,
02935C,return_2935C,
029386,return_29386,
0293A0,Obj7A,
0293CC,Obj7A_Init,
029408,Obj7A_SubObjectLoop,
029426,Obj7A_LoadSubObject,
02944A,Obj7A_SubObjectLoop_End,
02948E,Obj7A_Main,
0294EA,Obj7A_SubObject,
029590,Obj7B,
0295C8,Obj7B_Init,
0295FE,Obj7B_Main,
0297E4,Obj7F,
0297F6,Obj7F_Init,
02981E,Obj7F_Main,
02983C,Obj7F_Action,
029936,return_29936,
02997C,Obj80,
029990,Obj80_Init,
029A1C,Obj80_MCZ_Init,
029A66,Obj80_MCZ_Main,
029ACC,Obj80_Action,
029BF8,return_29BF8,
029BFA,Obj80_WFZ_Main,
02A000,Obj81,
02A026,Obj81_Init,
02A0FE,Obj81_BridgeUp,
02A24C,return_2A24C,
02A290,Obj82,
02A2AA,Obj82_Init,
02A312,Obj82_Main,
02A368,return_2A368,
02A380,return_2A380,
02A3B4,return_2A3B4,
02A3D6,return_2A3D6,
02A3EA,return_2A3EA,
02A412,return_2A412,
02A430,return_2A430,
02A474,return_2A474,
02A4FC,Obj83,
02A522,Obj83_Init,
02A5DE,Obj83_LoadSubObject,
02A620,Obj83_Main,
02A72E,Obj83_UpdateChainSpritePosition,
02A74E,Obj83_PlatformSubObject,
02A7B0,Obj3F,
02A7C4,Obj3F_Init,
02A802,Obj3F_Horizontal,
02A8FC,return_2A8FC,
02A8FE,Obj3F_Vertical,
02AA10,return_2AA10,
02AB84,Obj85,
02ABD4,Obj85_Init,
02AC54,Obj85_Init_Up,
02AC84,Obj85_Up,
02AD24,return_2AD24,
02AD78,return_2AD78,
02AE56,Obj85_Diagonal,
02AF04,return_2AF04,
02AF78,return_2AF78,
02B140,Obj86,
02B158,Obj86_Init,
02B194,Obj86_UpwardsType,
02B208,return_2B208,
02B312,Obj86_HorizontalType,
02B528,ObjD2,
02B53A,ObjD2_Init,
02B57E,ObjD2_Main,
02B84C,ObjD3,
02B8EC,ObjD4,
02B8FE,ObjD4_Init,
02B96E,ObjD4_Main,
02B9A2,ObjD4_Horizontal,
02B9B6,ObjD4_Vertical,
02BA08,ObjD5,
02BA1A,ObjD5_Init,
02BA68,ObjD5_Main,
02BB6C,ObjD6,
02BB7E,ObjD6_Init,
02BBA6,ObjD6_Main,
02BC84,return_2BC84,
02BDF6,return_2BDF6,
02BF24,SlotMachine,
02BF32,SlotMachine_JmpTable,
02BF4C,SlotMachine_Routine1,
02BF9A,SlotMachine_Routine2,
02BFBA,SlotMachine_Routine3,
02C070,SlotMachine_Routine4,
02C0A8,SlotMachine_Routine5,
02C0E6,SlotMachine_Routine5_JmpTable,
02C0F6,SlotMachine_GetTargetForSlot,
02C112,SlotMachine_ChangeTarget,
02C134,SlotMachine_Routine5_1,
02C170,SlotMachine_Routine5_2,
02C1DA,SlotMachine_Routine5_3,
02C1EC,SlotMachine_Routine5_4,
02C1EE,SlotMachine_Routine6,
02C20A,SlotMachine_DrawSlot,
02C23A,SlotMachine_Subroutine1,
02C246,SlotMachine_Subroutine2,
02C2B8,SlotMachine_GetPixelRow,
02C2DE,SlotMachine_ChooseReward,
02C304,SlotMachine_ChooseReward_JmpTable,
02C31C,SlotMachine_Match13,
02C34A,SlotMachine_Match12,
02C374,SlotMachine_Unmatched1,
02C3A8,SlotMachine_CheckBars,
02C3CA,SlotMachine_GetReward,
02C3D8,SlotMachine_QuadrupleUp,
02C3DC,SlotMachine_DoubleUp,
02C448,ObjD7,
02C45A,ObjD7_Init,
02C4AC,ObjD7_Main,
02C4D8,ObjD7_BouncePlayerOff,
02C516,ObjD7_BounceDown,
02C534,ObjD7_BounceRight,
02C542,ObjD7_BounceUp,
02C55E,ObjD7_BounceEnd,
02C57E,ObjD7_MainContinued,
02C6AC,ObjD8,
02C6C0,ObjD8_Init,
02C92C,ObjD9,
02C93E,ObjD9_Init,
02C954,ObjD9_Main,
02C972,ObjD9_CheckCharacter,
02CA08,ObjD9_CheckCharacter_End,
02CA14,Obj4A,
02CA2A,Obj4A_Bullet,
02CA46,Obj4A_Angry,
02CA52,Obj4A_Init,
02CAB8,Obj4A_Main,
02CADE,Obj4A_WaitForCharacter,
02CB04,Obj4A_DelayBeforeMoveUp,
02CB20,Obj4A_MoveUp,
02CB3A,Obj4A_Hover,
02CB48,Obj4A_MoveDown,
02CB70,Obj4A_FireBullet,
02CCC8,Obj50,
02CCDE,Obj50_Init,
02CDA2,Obj50_Main,
02CDCA,Obj50_Wing,
02CDF4,Obj50_Bullet,
02CE06,Obj50_CheckIfOnScreen,
02CE14,Obj50_Chase,
02CE1A,Obj50_Shooting,
02CE24,Obj50_ChkIfShoot,
02CEAC,return_2CEAC,
02CEAE,Obj50_FollowPlayer,
02CEEA,Obj50_DoneFollowing,
02CEF8,Obj50_WaitForNextShot,
02CF1C,Obj50_GoAway,
02CF32,Obj50_ControlWing,
02D068,Obj4B,
02D07E,Obj4B_Projectile,
02D090,Obj4B_Flame,
02D0C8,Obj4B_Init,
02D174,Obj4B_Main,
02D194,Obj4B_Roaming,
02D1B8,return_2D1B8,
02D1BA,Obj4B_TurnAround,
02D1D6,Obj4B_ChkPlayers,
02D216,Obj4B_PlayerIsLeft,
02D21E,Obj4B_ReadyToShoot,
02D232,return_2D232,
02D234,Obj4B_Shooting,
02D248,Obj4B_DoneShooting,
02D24E,Obj4B_ShootProjectile,
02D394,Obj5C,
02D3AA,Obj5C_Init,
02D3E4,Obj5C_Main,
02D494,Obj58,
02D4A6,Obj58_Init,
02D4EC,Obj58_Main,
02D57C,Boss_HandleHits,
02D5C2,return_2D5C2,
02D5C4,Boss_Defeat,
02D5DE,Boss_MoveObject,
02D604,AnimateBoss,
02D62A,AnimateBoss_Loop,
02D690,return_2D690,
02D692,AnimateBoss_CmdParam,
02D6CC,Boss_LoadExplosion,
02D734,Obj5D,
02D75E,Obj5D_Init,
02D94C,return_2D94C,
02D94E,Obj5D_Main,
02D992,Obj5D_LookAtChar,
02D9B4,Obj5D_Main_Explode,
02D9D8,Obj5D_Main_StopExploding,
02DA1A,Obj5D_Main_A_End,
02DA22,Obj5D_Main_Retreat,
02DA48,Obj5D_Main_C_End,
02DA50,Obj5D_Main_Delete,
02DA62,Obj5D_Main_Descend,
02DA7E,Obj5D_Main_Pos_and_Collision,
02DAE8,return_2DAE8,
02DAEA,Obj5D_Defeated,
02DB0E,Obj5D_Main_Move,
02DB34,Obj5D_Main_CreateExplosion,
02DB7C,Obj5D_Main_Explode2,
02DB98,Obj5D_Main_MoveTowardTarget,
02DBC8,Obj5D_Main_2_MoveRight,
02DBCE,Obj5D_Main_2_End,
02DBD6,Obj5D_Main_2_Stop,
02DC00,Obj5D_Main_Wait,
02DC14,Obj5D_Main_FollowPlayer,
02DC42,Obj5D_Main_6_MoveRight,
02DC5E,Obj5D_FallingParts,
02DCB6,Obj5D_Pump,
02DDA2,Obj5D_Pipe,
02DDB4,Obj5D_Pipe_Wait,
02DDE2,Obj5D_Pipe_Extend,
02DDF0,Obj5D_Pipe_Extend_Part2,
02DE56,Obj5D_Pipe_Extend_End,
02DE66,Obj5D_Pipe_Pump,
02DE7A,Obj5D_Pipe_Pump_0,
02DF08,Obj5D_Pipe_Pump_2,
02DF5A,Obj5D_Pipe_Pump_2_End,
02DF76,Obj5D_Pipe_Pump_4,
02DFB2,Obj5D_Pipe_Retract,
02DFC8,Obj5D_Pipe_Retract_Loop,
02DFDE,Obj5D_Pipe_Retract_ChkID,
02DFFE,Obj5D_PipeSegment,
02E04E,Obj5D_PipeSegment_End,
02E07A,Obj5D_Dripper,
02E098,Obj5D_Dripper_0,
02E0DE,Obj5D_Dripper_2,
02E130,Obj5D_Dripper_4,
02E192,Obj5D_Container,
02E1AC,Obj5D_Container_Init,
02E25C,Obj5D_Container_Main,
02E2E8,Obj5D_Container_FallOff,
02E4CC,return_2E4CC,
02E550,return_2E550,
02E57C,return_2E57C,
02E5A4,Obj5D_Container_Extend,
02E610,Obj5D_Container_Floor,
02E638,Obj5D_Container_Floor_End,
02E666,Obj5D_Container_Floor2,
02E67A,Obj5D_Gunk,
02E692,Obj5D_Gunk_Init,
02E6CA,Obj5D_Gunk_Main,
02E728,Obj5D_Gunk_OffScreen,
02E746,Obj5D_Gunk_6,
02E790,Obj5D_Gunk_8,
02E7D0,Obj5D_Gunk_Droplets,
02E834,Obj5D_Gunk_Droplets_Loop,
02E8CC,Obj5D_Gunk_Droplets_Move,
02E8F6,Obj5D_Robotnik,
02E938,Obj5D_Robotnik_End,
02E94E,Obj5D_Flame,
02E9F6,Obj5D_Smoke_Puff,
02EF18,Obj56,
02EF36,Obj56_Init,
02F482,return_2F482,
02F4A4,return_2F4A4,
02F4EC,return_2F4EC,
02FC50,Obj52,
02FC68,Obj52_Init,
02FD00,Obj52_Mobile,
02FD18,Obj52_Mobile_Raise,
02FD5E,Obj52_Mobile_Flamethrower,
02FDC0,Obj52_Mobile_Hover,
02FDDA,Obj52_Mobile_BeginLower,
02FE0E,Obj52_Mobile_Lower,
02FE2A,Obj52_CreateLavaBall,
02FEF0,Obj52_FlameThrower,
02FF66,Obj52_LavaBall,
030006,return_30006,
030072,Obj52_LavaBall_Move,
0300EA,return_300EA,
0300EC,Obj52_Defeat,
030106,Obj52_Mobile_Defeated,
03013A,Obj52_Mobile_UpdateExplosion,
030152,Obj52_Mobile_Flee,
03020E,return_3020E,
030480,Obj89,
030494,Obj89_Init,
0304D4,Obj89_Init_RaisePillars,
0305DC,Obj89_Init_DuplicatePillar,
0305F4,Obj89_Init_Standard,
0305FA,Obj89_Init_AnimationArray,
030620,Obj89_Main,
03063C,Obj89_Main_Sub0,
03066C,Obj89_Main_Sub0_Standard,
03067A,Obj89_Main_Sub2,
030696,Obj89_Main_Sub2_GoingLeft,
03069E,Obj89_Main_Sub2_AtTarget,
0306AA,Obj89_Main_Sub2_Standard,
0306B8,Obj89_Main_Sub4,
0306F8,Obj89_Main_Sub4_Standard,
030706,Obj89_Main_Sub6,
03073C,Obj89_Main_Sub6_MoveRight,
030742,Obj89_Main_Sub6_Standard,
03075C,Obj89_Main_HandleFace,
030770,Obj89_Main_Laugh,
03077A,Obj89_Main_ChkHurt,
03078C,return_3078C,
03078E,Obj89_Main_HandleHoveringAndHits,
0307D6,Obj89_Main_Flash,
0307F2,return_307F2,
0307F4,Obj89_Main_KillBoss,
030824,Obj89_Main_AlignParts,
030850,Obj89_Main_DropHammer,
03088A,return_3088A,
03088C,Obj89_Main_Sub8,
03089C,Obj89_Main_SetupEscapeAnim,
0308D6,Obj89_Main_Sub8_Standard,
0308F4,Obj89_Main_SubA,
030904,Obj89_Main_SubA_StopFall,
03090A,Obj89_Main_SubA_Phase2,
030922,Obj89_Main_SubA_Ascend,
03092A,Obj89_Main_SubA_StopAscent,
030936,Obj89_Main_SubA_Standard,
03095C,Obj89_Main_SubC,
030976,Obj89_Main_SubC_ChkDelete,
03097C,Obj89_Main_SubC_Standard,
0309A8,Obj89_Pillar,
0309BC,Obj89_Pillar_Normal,
0309D2,Obj89_Pillar_Sub0,
030A04,Obj89_Pillar_Sub2,
030A24,Obj89_Pillar_Sub2_RightPillar,
030A3A,Obj89_Pillar_Sub2_Standard,
030A42,Obj89_Pillar_ChkShake,
030A7A,Obj89_Pillar_Sub2_End,
030A82,Obj89_Pillar_Shake,
030AAE,return_30AAE,
030AB4,Obj89_Pillar_Shoot,
030B40,return_30B40,
030B4A,Obj89_Pillar_Sub4,
030B6C,Obj89_Pillar_BulgingEyes,
030B7A,Obj89_Pillar_SolidObject,
030B9E,Obj89_Arrow,
030BB2,Obj89_Arrow_Normal,
030BC8,Obj89_Arrow_Init,
030C2E,Obj89_Arrow_Init_End,
030C36,Obj89_Arrow_Sub2,
030C5E,Obj89_Arrow_Sub2_GoingRight,
030C68,Obj89_Arrow_Sub2_Stop,
030C7E,Obj89_Arrow_Sub2_Move,
030C86,Obj89_Arrow_Sub4,
030CAC,Obj89_Arrow_Sub6,
030CCC,Obj89_Arrow_Platform,
030CF4,Obj89_Arrow_Platform_Decay,
030D02,return_30D02,
030D04,Obj89_Arrow_ChkDropPlayers,
030D1E,Obj89_Arrow_DropPlayer,
030D2A,return_30D2A,
030FA4,Obj57,
030FB8,Obj57_Init,
031090,Obj57_InitAnimationData,
0310BE,Obj57_Main,
0310DA,Obj57_Main_Sub0,
03112C,Obj57_Main_Sub0_Continue,
03114C,Obj57_Main_Sub0_Standard,
03116E,Obj57_Main_Sub2,
031188,Obj57_Main_Sub2_Standard,
0311AA,Obj57_Main_Sub4,
031228,Obj57_Main_Sub4_Standard,
03124A,Obj57_Main_Sub6,
031298,Obj57_Main_Sub6_ReAscend1,
0312A2,Obj57_Main_Sub6_ReAscend2,
0312E8,Obj57_Main_Sub6_Standard,
03130A,Obj57_TransferPositions,
031358,Obj57_FallApart,
0313C4,return_313C4,
0313C6,Obj57_SpawnStoneSpike,
0313DA,Obj57_LoadStoneSpike,
031438,return_31438,
03143A,Obj57_HandleHits,
031452,Obj57_AddSinusOffset,
031470,Obj57_HandleHits_Main,
0314B6,return_314B6,
0314B8,Obj57_FinalDefeat,
0314D2,Obj57_Main_Sub8,
031512,Obj57_Main_Sub8_Standard,
031526,Obj57_Main_SubA,
03158A,Obj57_Main_SubA_Standard,
0315A6,Obj57_Main_SubC,
0315C6,Obj57_Main_SubC_Standard,
0315F2,Obj57_FallingStuff,
0318F0,Obj51,
031904,Obj51_Init,
031C06,return_31C06,
031CDA,return_31CDA,
031D40,return_31D40,
031F22,return_31F22,
03207E,return_3207E,
032288,Obj54,
03229E,Obj54_Init,
0323BA,Obj54_Main,
0323DC,Obj54_MainSub0,
03243C,Obj54_Float,
032456,Obj54_MainSub2,
0324BC,Obj54_MoveAndShow,
0324C6,Obj54_Display,
0324DC,Obj54_MainSub4,
032524,Obj54_MainSub6,
032544,Obj54_MainSub8,
032574,Obj54_MainSubA,
0325BE,Obj54_MainSubC,
03262E,Obj54_MainSubE,
032740,Obj54_FireLaser,
032774,Obj54_AlignSprites,
03278E,Obj54_AnimateFace,
032802,Obj54_MainSub10,
032864,Obj54_MainSub12,
0328DE,Obj54_CheckHit,
032924,return_32924,
032926,Obj54_Defeated,
032940,Obj53,
032958,Obj53_Init,
0329DA,Obj53_Main,
032A56,Obj53_ClearBossCollision,
032A70,Obj53_OrbitBoss,
032B18,return_32B18,
032B1A,Obj53_SetAnimPriority,
032B64,Obj53_BreakAway,
032BB0,Obj53_Animate,
032BDC,Obj53_BounceAround,
032C4C,Obj53_FaceLeader,
032C66,Obj53_CheckPlayerHit,
032C98,Obj53_Burst,
032CAE,Obj54_Laser,
032CC0,Obj54_Laser_Init,
032D2C,Obj54_Laser_Main,
032D48,Obj54_LaserShooter,
032F90,Obj55,
032FA8,Obj55_Init,
032FE6,Obj55_Main,
032FFE,Obj55_Main_Init,
033078,Obj55_Main_Surface,
0330BA,Obj55_Main_Wait,
0330EA,Obj55_HoverPos,
033104,Obj55_Main_Dive,
03313C,Obj55_Main_Dive_Part2,
03315E,Obj55_Main_End,
033174,Obj55_HandleHits,
033192,return_33192,
033194,Obj55_AlignSprites,
0331A6,Obj55_Main_Defeated,
0331C2,Obj55_Explode,
0331CA,Obj55_Main_Defeated_Part2,
0331DE,Obj55_ReleaseCamera,
0331EC,Obj55_ChkDelete,
0331FA,Obj55_Defeated_Sink,
03320A,Obj55_LaserShooter,
033222,Obj55_LaserShooter_Init,
033296,Obj55_LaserShooter_Rise,
0332C6,Obj55_LaserShooter_ChooseTarget,
03330C,Obj55_LaserShooter_DoneShooting,
033324,Obj55_LaserShooter_Aim,
03333C,Obj55_LaserShooter_Aim_MovingUp,
033342,Obj55_LaserShooter_Fire,
033388,Obj55_LaserShooter_Lower,
0333BA,Obj55_LaserShooter_End,
0333C6,Obj55_MoveTowardTarget,
0333D8,Obj55_LaserShooter_MoveUp,
0333E0,Obj55_LaserShooter_FacePlayer,
0333F6,return_333F6,
0333F8,Obj55_LaserShooter_FaceLeft,
033406,Obj55_LaserShooter_Wind,
033446,Obj55_LaserShooter_CalcSineRelative,
033456,Obj55_SpikeChain,
033468,Obj55_SpikeChain_Init,
0334CC,Obj55_SpikeChain_Main,
0334E6,Obj55_SpikeChain_End,
0334EE,Obj55_SpikeChain_Move,
033526,Obj55_SpikeChain_Rotate,
03354C,Obj55_SpikeChain_SetAnimFrame,
033570,Obj55_Laser,
033586,Obj55_Laser_Init,
0335DE,Obj55_Laser_Main,
0335FE,Obj55_Laser_ChkGround,
033626,return_33626,
033628,Obj55_Laser_ChkGroundLeft,
03363E,return_3363E,
033640,Obj55_Laser_CreateWave,
0336B0,return_336B0,
0336B2,Obj55_Wave,
033700,Obj55_Wave_End,
0338EC,Obj09,
03391C,Obj09_Init,
0339D6,Obj09_MdNormal,
033A0E,Obj09_Hurt,
033A22,SSHurt_Animation,
033A90,return_33A90,
033AB2,LoadSSSonicDynPLC,
033AD8,LoadSSPlayerDynPLC,
033B16,SSPLC_ReadEntry,
033B3E,return_33B3E,
033B40,SSSonic_Jump,
033B44,SSPlayer_Jump,
033BAC,return_33BAC,
033BAE,Obj09_MdJump,
033BD8,Obj09_MdAir,
033C06,SSObjectMoveAndFall,
033C32,SSPlayer_ChgJumpDir,
033C54,SSPlayer_JumpAngle,
033CB4,SSPlayer_JumpAngle_above_screen,
033DB4,SSPlayer_DoLevelCollision,
033DFC,SSPlayer_Collision,
033E42,return_33E42,
033E44,SSPlayerSwapPositions,
033E8E,return_33E8E,
033EA0,SSPlayer_SetAnimation,
033EFE,return_33EFE,
033F00,SSPlayer_Animate,
033F1C,SSAnim_Do,
033F88,SSAnim_Delay,
033F8A,SSPlayer_Move,
033FDC,SSPlayer_MoveLeft,
033FEC,SSPlayer_MoveRight,
03400A,SSPlayer_Traction,
034048,return_34048,
03404A,SSObjectMove,
034084,SSAnglePos,
0340A4,Obj63,
034178,return_34178,
0341E0,return_341E0,
0347EC,Obj10,
034804,Obj10_Init,
034908,Obj10_MdNormal,
03495E,Obj10_Hurt,
034972,SSTailsCPU_Control,
0349C8,LoadSSTailsDynPLC,
0349F2,Obj10_MdJump,
034A24,Obj10_MdAir,
034A5C,Obj88,
034A9E,return_34A9E,
034AAC,LoadSSTailsTailsDynPLC,
034B1A,return_34B1A,
034EB0,Obj61,
034EC6,Obj61_Init,
034F26,return_34F26,
034F68,return_34F68,
034F9E,return_34F9E,
034FA0,Obj60,
034FB6,Obj60_Init,
03509E,return_3509E,
0350A0,Obj61_TestCollision,
0350E0,return_350E0,
03516A,return_3516A,
03532C,return_3532C,
0353E8,return_353E8,
0353FE,Obj5B,
035410,Obj5B_Init,
0354E4,Obj5B_Main,
035534,SSRainbowPaletteColors,
035554,Obj5A,
035578,Obj5A_Init,
0355E0,Obj5A_RingsMessageInit,
03561E,Obj5A_CreateRingsToGoText,
0356E4,return_356E4,
0356E6,Init_Obj5A,
035706,Obj5A_RingsNeeded,
0357B2,Obj5A_FlashMessage,
0357D2,Obj5A_MoveAndFlash,
0357E8,Obj5A_FlashOnly,
0357FE,Obj5A_CheckpointRainbow,
0359A6,Obj5A_MostRingsWin,
0359BC,Obj5A_RingCheckTrigger,
0359CE,Obj5A_Handshake,
035A7A,Obj5A_VSReset,
035AB6,Obj5A_CreateCheckpointWingedHand,
035B5A,Obj5A_TextFlyoutInit,
035B96,Obj5A_TextFlyout,
035BD6,Obj5A_PrintNumber,
035C14,Obj5A_PrintWord,
035CE2,Obj5A_CreateRingReqMessage,
035D52,Obj5A_PrintCheckpointMessage,
035DAA,Obj5A_PrintPhrase,
035FBC,Obj59,
035FD4,Obj59_Init,
036140,return_36140,
0361CC,SSClearObjs,
0365F4,LoadSubObject,
0365FA,LoadSubObject_Part2,
036602,LoadSubObject_Part3,
0366D6,Obj_GetOrientationToPlayer,
03671A,Obj_CapSpeed,
036754,Obj_MoveStop,
036760,Obj_AlignChildXY,
036788,Obj_DeleteBehindScreen,
0367AA,InheritParentXYFlip,
0367D0,LoadChildObject,
036818,return_36818,
03681A,Obj_CreateProjectiles,
03686E,return_3686E,
036870,AnimateSprite_Checked,
03688C,AnimChk_Run,
0368A8,AnimChk_Next,
0368B0,AnimChk_Wait,
0368B4,AnimChk_End_FF,
0368C8,AnimChk_End_FE,
0368DE,AnimChk_End_FD,
0368EA,AnimChk_End_FC,
0368F6,AnimChk_End,
0368F8,Obj_DeleteOffScreen,
036924,Obj8C,
03693C,Obj8C_Init,
03694E,Obj8C_WaitUntilOnscreen,
036958,Obj8C_WaitUntilTimerExpires,
03695E,Obj8C_Animate,
0369A8,Obj8C_ChasePlayer,
036A26,Obj8C_FlyAway,
036A76,Obj8D,
036A90,Obj8D_Init,
036B00,Obj8D_Animate,
036B88,Obj8F,
036B9C,Obj8F_Init,
036BD4,Obj90,
036BE6,Obj90_Init,
036C1C,Obj8F_Move,Obj90_Move
036DAC,Obj91,
036DC2,Obj91_Init,
036DE4,Obj91_Main,
036E20,Obj91_PrepareCharge,
036E32,Obj91_Waiting,
036E3C,Obj91_MoveTowardsPlayer,
036E66,Obj91_Charge,
036E6A,Obj91_Animate,
036E78,Obj91_MakeBubble,
036EB0,return_36EB0,
036EB2,Obj91_TestCharacterPos,
036ECA,Obj91_TestPosLeft,
